Numero_Linha_Original,Problema,Conteudo_Linha
357967,"Esperava 91 colunas, encontrou 93","['OI', '10283137/25', 'Pendente       ', '', 'VES-3', 'BANCO BRADESCO S A                                     ', 'BRADESCO            ', '60746948250739', '000000161117453', 'Solicitação', 'Ativação', 'Ativação Corporativo SP', 'GABRIELA SOARES DA SILVA', 'Solicitação', 'OE Técnica', 'TOP1', '2880', '14/03/2025 15:47:04', '18/03/2025 15:16:45', '14/03/2025 15:47:04', '18/03/2025 15:06:37', '', '', '', '', 'SDW - CONECT.HIBRADA + SDWAN', 'MAGDO', '', '', '', '', '0', '113667', 'GIBARRO', '538995', 'Z075273', '', 'Prezados  favor verificar, poi', '0', '10283137/25', '2', '0', '0', '000000000 0 0 000000000', '', '', '', 'CNPJ', 'LUTL', 'Encaminhamento ', '', '1440', '60', '2880', '120', '0', '0,00', 'RJO/IP/41891', '', 'TAD', 'RJO', 'RJ', 'RIO DE JANEIRO', '', 'MAGDO', 'Planejamento - Telco', 'OS :  RITM0795473', 'BLD ', ' EBT ', ' RJO/IP/41891', '', '', '', '', '', '', '', '', '', '', '', '', 'N', '', '', '', '', '', '', '', '', '', '']"
357968,"Esperava 91 colunas, encontrou 93","['OI', '10283137/25', 'Pendente       ', '', 'VES-3', 'BANCO BRADESCO S A                                     ', 'BRADESCO            ', '60746948250739', '000000161117453', 'Solicitação', 'Ativação', 'Ativação Corporativo SP', 'LUCIANE MONTEIRO AGUSTINHO', 'Solicitação', 'EST_OE em andamento', 'TOP1', '2880', '14/03/2025 15:47:04', '19/03/2025 12:27:17', '18/03/2025 15:16:45', '19/03/2025 12:24:06', '', '', '', '', 'SDW - CONECT.HIBRADA + SDWAN', 'MAGDO', '', '', '', '', '0', '113667', 'GIBARRO', '538995', 'Z075273', '', 'Planejamento, peço verificar: ', '0', '10283137/25', '2', '0', '0', '000000000 0 0 000000000', '', '', '', 'CNPJ', 'LUTL', 'Encaminhamento ', '', '1440', '60', '2880', '120', '0', '0,00', 'RJO/IP/41891', '', 'TAD', 'RJO', 'RJ', 'RIO DE JANEIRO', '', 'MAGDO', 'Planejamento - Telco', 'OS :  RITM0795473', 'BLD ', ' EBT ', ' RJO/IP/41891', '', '', '', '', '', '', '', '', '', '', '', '', 'N', '', '', '', '', '', '', '', '', '', '']"
357969,"Esperava 91 colunas, encontrou 93","['OI', '10283137/25', 'Pendente       ', '', 'VES-3', 'BANCO BRADESCO S A                                     ', 'BRADESCO            ', '60746948250739', '000000161117453', 'Solicitação', 'Ativação', 'Ativação Corporativo SP', 'ITP SISTEMA', 'Solicitação', 'Planejamento - Telco', 'TOP1', '2880', '14/03/2025 15:47:04', '19/03/2025 12:27:17', '19/03/2025 12:27:17', '19/03/2025 12:24:06', '', '', '', '', 'SDW - CONECT.HIBRADA + SDWAN', 'MAGDO', '', '', '', '', '0', '113667', 'GIBARRO', '538995', 'Z075273', '', 'Atribuição automática para MAG', '0', '10283137/25', '2', '0', '0', '000000000 0 0 000000000', '', '', '', 'CNPJ', 'LUTL', 'Atribuição     ', '', '1440', '60', '2880', '120', '0', '0,00', 'RJO/IP/41891', '', 'TAD', 'RJO', 'RJ', 'RIO DE JANEIRO', '', 'MAGDO', 'Planejamento - Telco', 'OS :  RITM0795473', 'BLD ', ' EBT ', ' RJO/IP/41891', '', '', '', '', '', '', '', '', '', '', '', '', 'N', '', '', '', '', '', '', '', '', '', '']"
357970,"Esperava 91 colunas, encontrou 93","['OI', '10283137/25', 'Pendente       ', '', 'VES-3', 'BANCO BRADESCO S A                                     ', 'BRADESCO            ', '60746948250739', '000000161117453', 'Solicitação', 'Ativação', 'Ativação Corporativo SP', 'MAGDO DOS REIS VITAL', 'Solicitação', 'Planejamento - Telco', 'TOP1', '2880', '14/03/2025 15:47:04', '', '19/03/2025 12:27:17', '19/03/2025 12:24:06', '', '', '', '', 'SDW - CONECT.HIBRADA + SDWAN', 'MAGDO', '', '', '', '', '0', '113667', 'GIBARRO', '538995', 'Z075273', '', 'Atribuição automática para MAG', '0', '10283137/25', '2', '0', '0', '000000000 0 0 000000000', '', '', '', 'CNPJ', 'LUTL', '', '', '1440', '60', '2880', '120', '0', '0,00', 'RJO/IP/41891', '', 'TAD', 'RJO', 'RJ', 'RIO DE JANEIRO', '', 'MAGDO', 'Planejamento - Telco', 'OS :  RITM0795473', 'BLD ', ' EBT ', ' RJO/IP/41891', '', '', '', '', '', '', '', '', '', '', '', '', 'N', '', '', '', '', '', '', '', '', '', '']"
357980,"Esperava 91 colunas, encontrou 93","['OI', '10283144/25', 'Pendente       ', '', 'VES-3', 'BANCO BRADESCO S A                                     ', 'BRADESCO            ', '60746948280727', '000000161116287', 'Solicitação', 'Ativação', 'Ativação Corporativo SP', 'MAGDO DOS REIS VITAL', 'Solicitação', 'Planejamento - Telco', 'TOP1', '2880', '14/03/2025 15:56:59', '14/03/2025 15:56:59', '14/03/2025 15:56:59', '14/03/2025 15:56:59', '', '', '', '', 'SDW - CONECT.HIBRADA + SDWAN', 'MAGDO', '', '', '', '', '0', '113667', 'GIBARRO', '538995', 'Z075273', '', 'OS :  RITM0811599-159 Cliente ', '0', '10283144/25', '2', '0', '0', '00000000000000000000 0 0 0000000000000000', '', '', '', 'CNPJ', 'LUTL', 'Encaminhamento ', '', '1440', '60', '2880', '120', '0', '0,00', 'COU/IP/00120', '', 'TAD', 'COU', 'SC', 'CORUPA', '', 'MAGDO', 'Planejamento - Telco', 'OS :  RITM0811599', 'BLD ', ' EBT ', ' COU/IP/00120', 'N', '0,00', '', '', '', '', '', '', '', '', '', '', 'N', '', '', '', '', '', '', '', '', '', '']"
357981,"Esperava 91 colunas, encontrou 93","['OI', '10283144/25', 'Pendente       ', '', 'VES-3', 'BANCO BRADESCO S A                                     ', 'BRADESCO            ', '60746948280727', '000000161116287', 'Solicitação', 'Ativação', 'Ativação Corporativo SP', 'GABRIELA SOARES DA SILVA', 'Solicitação', 'OE Técnica', 'TOP1', '2880', '14/03/2025 15:56:59', '18/03/2025 14:53:39', '14/03/2025 15:56:59', '18/03/2025 14:34:47', '', '', '', '', 'SDW - CONECT.HIBRADA + SDWAN', 'MAGDO', '', '', '', '', '0', '113667', 'GIBARRO', '538995', 'Z075273', '', 'Prezados  Favor realizar a exc', '0', '10283144/25', '2', '0', '0', '00000000000000000000 0 0 0000000000000000', '', '', '', 'CNPJ', 'LUTL', 'Encaminhamento ', '', '1440', '60', '2880', '120', '0', '0,00', 'COU/IP/00120', '', 'TAD', 'COU', 'SC', 'CORUPA', '', 'MAGDO', 'Planejamento - Telco', 'OS :  RITM0811599', 'BLD ', ' EBT ', ' COU/IP/00120', 'N', '0,00', '', '', '', '', '', '', '', '', '', '', 'N', '', '', '', '', '', '', '', '', '', '']"
357982,"Esperava 91 colunas, encontrou 93","['OI', '10283144/25', 'Pendente       ', '', 'VES-3', 'BANCO BRADESCO S A                                     ', 'BRADESCO            ', '60746948280727', '000000161116287', 'Solicitação', 'Ativação', 'Ativação Corporativo SP', 'ALEXANDRE TEIXEIRA DA SILVA', 'Solicitação', 'Suporte TI FT', 'TOP1', '2880', '14/03/2025 15:56:59', '07/04/2025 11:09:20', '18/03/2025 14:53:39', '18/03/2025 14:34:47', '', '', '', '', 'SDW - CONECT.HIBRADA + SDWAN', 'MAGDO', '', '', '', '', '0', '113667', 'GIBARRO', '538995', 'Z075273', '', 'Solicitação atribuída para Z02', '0', '10283144/25', '2', '0', '0', '00000000000000000000 0 0 0000000000000000', '', '', '', 'CNPJ', 'LUTL', 'Atribuição     ', '', '1440', '60', '2880', '120', '0', '0,00', 'COU/IP/00120', 'GSI-INN FT', 'TAD', 'COU', 'SC', 'CORUPA', '', 'MAGDO', 'Planejamento - Telco', 'OS :  RITM0811599', 'BLD ', ' EBT ', ' COU/IP/00120', 'N', '0,00', '', '', '', '', '', '', '', '', '', '', 'N', '', '', '', '', '', '', '', '', '', '']"
357983,"Esperava 91 colunas, encontrou 93","['OI', '10283144/25', 'Pendente       ', '', 'VES-3', 'BANCO BRADESCO S A                                     ', 'BRADESCO            ', '60746948280727', '000000161116287', 'Solicitação', 'Ativação', 'Ativação Corporativo SP', 'ALEXANDRE TEIXEIRA DA SILVA', 'Solicitação', 'Suporte TI FT', 'TOP1', '2880', '14/03/2025 15:56:59', '07/04/2025 16:25:29', '07/04/2025 11:09:20', '18/03/2025 14:34:47', '', '', '', '', 'SDW - CONECT.HIBRADA + SDWAN', 'MAGDO', '', '', '', '', '0', '113667', 'GIBARRO', '538995', 'Z075273', '', 'No tratamento:    #INN FLAG_SI', '0', '10283144/25', '2', '0', '0', '00000000000000000000 0 0 0000000000000000', '', '', '', 'CNPJ', 'LUTL', 'Encaminhamento ', '', '1440', '60', '2880', '120', '0', '0,00', 'COU/IP/00120', 'GSI-INN FT', 'TAD', 'COU', 'SC', 'CORUPA', '', 'MAGDO', 'Planejamento - Telco', 'OS :  RITM0811599', 'BLD ', ' EBT ', ' COU/IP/00120', 'N', '0,00', '', '', '', '', '', '', '', '', '', '', 'N', '', '', '', '', '', '', '', '', '', '']"
357984,"Esperava 91 colunas, encontrou 93","['OI', '10283144/25', 'Pendente       ', '', 'VES-3', 'BANCO BRADESCO S A                                     ', 'BRADESCO            ', '60746948280727', '000000161116287', 'Solicitação', 'Ativação', 'Ativação Corporativo SP', 'ITP SISTEMA', 'Solicitação', 'Suporte TI FT', 'TOP1', '2880', '14/03/2025 15:56:59', '07/04/2025 16:25:29', '07/04/2025 16:25:29', '18/03/2025 14:34:47', '', '', '', '', 'SDW - CONECT.HIBRADA + SDWAN', 'MAGDO', '', '', '', '', '0', '113667', 'GIBARRO', '538995', 'Z075273', '', 'Atribuição automática para Z02', '0', '10283144/25', '2', '0', '0', '00000000000000000000 0 0 0000000000000000', '', '', '', 'CNPJ', 'LUTL', 'Atribuição     ', '', '1440', '60', '2880', '120', '0', '0,00', 'COU/IP/00120', 'GSI-INN FT', 'TAD', 'COU', 'SC', 'CORUPA', '', 'MAGDO', 'Planejamento - Telco', 'OS :  RITM0811599', 'BLD ', ' EBT ', ' COU/IP/00120', 'N', '0,00', '', '', '', '', '', '', '', '', '', '', 'N', '', '', '', '', '', '', '', '', '', '']"
357985,"Esperava 91 colunas, encontrou 93","['OI', '10283144/25', 'Pendente       ', '', 'VES-3', 'BANCO BRADESCO S A                                     ', 'BRADESCO            ', '60746948280727', '000000161116287', 'Solicitação', 'Ativação', 'Ativação Corporativo SP', 'ALEXANDRE TEIXEIRA DA SILVA', 'Solicitação', 'Suporte TI FT', 'TOP1', '2880', '14/03/2025 15:56:59', '07/04/2025 16:27:19', '07/04/2025 16:25:29', '18/03/2025 14:34:47', '', '', '', '', 'SDW - CONECT.HIBRADA + SDWAN', 'MAGDO', '', '', '', '', '0', '113667', 'GIBARRO', '538995', 'Z075273', '', 'Correção aplicada.  Por favor,', '0', '10283144/25', '2', '0', '0', '00000000000000000000 0 0 0000000000000000', '', '', '', 'CNPJ', 'LUTL', 'Encaminhamento ', '', '1440', '60', '2880', '120', '0', '0,00', 'COU/IP/00120', 'GSI-INN FT', 'TAD', 'COU', 'SC', 'CORUPA', '', 'MAGDO', 'Planejamento - Telco', 'OS :  RITM0811599', 'BLD ', ' EBT ', ' COU/IP/00120', 'N', '0,00', '', '', '', '', '', '', '', '', '', '', 'N', '', '', '', '', '', '', '', '', '', '']"
357986,"Esperava 91 colunas, encontrou 93","['OI', '10283144/25', 'Pendente       ', '', 'VES-3', 'BANCO BRADESCO S A                                     ', 'BRADESCO            ', '60746948280727', '000000161116287', 'Solicitação', 'Ativação', 'Ativação Corporativo SP', 'ITP SISTEMA', 'Solicitação', 'OE Técnica', 'TOP1', '2880', '14/03/2025 15:56:59', '07/04/2025 16:27:19', '07/04/2025 16:27:19', '18/03/2025 14:34:47', '', '', '', '', 'SDW - CONECT.HIBRADA + SDWAN', 'MAGDO', '', '', '', '', '0', '113667', 'GIBARRO', '538995', 'Z075273', '', 'Atribuição automática para Z16', '0', '10283144/25', '2', '0', '0', '00000000000000000000 0 0 0000000000000000', '', '', '', 'CNPJ', 'LUTL', 'Atribuição     ', '', '1440', '60', '2880', '120', '0', '0,00', 'COU/IP/00120', 'GSI-INN FT', 'TAD', 'COU', 'SC', 'CORUPA', '', 'MAGDO', 'Planejamento - Telco', 'OS :  RITM0811599', 'BLD ', ' EBT ', ' COU/IP/00120', 'N', '0,00', '', '', '', '', '', '', '', '', '', '', 'N', '', '', '', '', '', '', '', '', '', '']"
357987,"Esperava 91 colunas, encontrou 93","['OI', '10283144/25', 'Pendente       ', '', 'VES-3', 'BANCO BRADESCO S A                                     ', 'BRADESCO            ', '60746948280727', '000000161116287', 'Solicitação', 'Ativação', 'Ativação Corporativo SP', 'GABRIELA SOARES DA SILVA', 'Solicitação', 'OE Técnica', 'TOP1', '2880', '14/03/2025 15:56:59', '10/04/2025 18:22:47', '07/04/2025 16:27:19', '18/03/2025 14:34:47', '', '', '', '', 'SDW - CONECT.HIBRADA + SDWAN', 'MAGDO', '', '', '', '', '0', '113667', 'GIBARRO', '538995', 'Z075273', '', 'Prezados, Solicitação encaminh', '0', '10283144/25', '2', '0', '0', '00000000000000000000 0 0 0000000000000000', '', '', '', 'CNPJ', 'LUTL', 'Encaminhamento ', '', '1440', '60', '2880', '120', '0', '0,00', 'COU/IP/00120', '', 'TAD', 'COU', 'SC', 'CORUPA', '', 'MAGDO', 'Planejamento - Telco', 'OS :  RITM0811599', 'BLD ', ' EBT ', ' COU/IP/00120', 'N', '0,00', '', '', '', '', '', '', '', '', '', '', 'N', '', '', '', '', '', '', '', '', '', '']"
357988,"Esperava 91 colunas, encontrou 93","['OI', '10283144/25', 'Pendente       ', '', 'VES-3', 'BANCO BRADESCO S A                                     ', 'BRADESCO            ', '60746948280727', '000000161116287', 'Solicitação', 'Ativação', 'Ativação Corporativo SP', 'ITP SISTEMA', 'Solicitação', 'Planejamento - Telco', 'TOP1', '2880', '14/03/2025 15:56:59', '10/04/2025 18:22:47', '10/04/2025 18:22:47', '18/03/2025 14:34:47', '', '', '', '', 'SDW - CONECT.HIBRADA + SDWAN', 'MAGDO', '', '', '', '', '0', '113667', 'GIBARRO', '538995', 'Z075273', '', 'Atribuição automática para MAG', '0', '10283144/25', '2', '0', '0', '00000000000000000000 0 0 0000000000000000', '', '', '', 'CNPJ', 'LUTL', 'Atribuição     ', '', '1440', '60', '2880', '120', '0', '0,00', 'COU/IP/00120', '', 'TAD', 'COU', 'SC', 'CORUPA', '', 'MAGDO', 'Planejamento - Telco', 'OS :  RITM0811599', 'BLD ', ' EBT ', ' COU/IP/00120', 'N', '0,00', '', '', '', '', '', '', '', '', '', '', 'N', '', '', '', '', '', '', '', '', '', '']"
357989,"Esperava 91 colunas, encontrou 93","['OI', '10283144/25', 'Pendente       ', '', 'VES-3', 'BANCO BRADESCO S A                                     ', 'BRADESCO            ', '60746948280727', '000000161116287', 'Solicitação', 'Ativação', 'Ativação Corporativo SP', 'MAGDO DOS REIS VITAL', 'Solicitação', 'Planejamento - Telco', 'TOP1', '2880', '14/03/2025 15:56:59', '', '10/04/2025 18:22:47', '18/03/2025 14:34:47', '', '', '', '', 'SDW - CONECT.HIBRADA + SDWAN', 'MAGDO', '', '', '', '', '0', '113667', 'GIBARRO', '538995', 'Z075273', '', 'Atribuição automática para MAG', '0', '10283144/25', '2', '0', '0', '00000000000000000000 0 0 0000000000000000', '', '', '', 'CNPJ', 'LUTL', '', '', '1440', '60', '2880', '120', '0', '0,00', 'COU/IP/00120', '', 'TAD', 'COU', 'SC', 'CORUPA', '', 'MAGDO', 'Planejamento - Telco', 'OS :  RITM0811599', 'BLD ', ' EBT ', ' COU/IP/00120', 'N', '0,00', '', '', '', '', '', '', '', '', '', '', 'N', '', '', '', '', '', '', '', '', '', '']"
358018,"Esperava 91 colunas, encontrou 93","['OI', '10283162/25', 'Pendente       ', '', 'VES-3', 'BANCO BRADESCO S A                                     ', 'BRADESCO            ', '60746948301317', '000000161115914', 'Solicitação', 'Ativação', 'Ativação Corporativo SP', 'RODRIGO RODRIGUES FELIZARDO', 'Solicitação', 'Planejamento - Telco', 'TOP1', '2880', '14/03/2025 16:05:58', '14/03/2025 16:05:58', '14/03/2025 16:05:58', '14/03/2025 16:05:58', '', '', '', '', 'SDW - CONECT.HIBRADA + SDWAN', 'F105614', '', '', '', '', '0', '113667', 'GIBARRO', '538995', 'Z075273', '', 'OS :  RITM0811599-10 Cliente :', '0', '10283162/25', '2', '0', '0', 'larissa 0 0 ', '', '', '', 'CNPJ', 'LUTL', 'Encaminhamento ', '', '1440', '60', '2880', '120', '0', '0,00', 'TKDSB002080', '', 'TAD', 'CEU', 'BA', 'CONDEUBA', '', 'F105614', 'Planejamento - Telco', 'OS :  RITM0811599', 'BLC ', ' TALKD ', ' <TKDSB002080>', '', '0,00', '', '', '', '', '', '', '', '', '', '', 'N', '', '', '', '', '', '', '', '', '', '']"
358019,"Esperava 91 colunas, encontrou 93","['OI', '10283162/25', 'Pendente       ', '', 'VES-3', 'BANCO BRADESCO S A                                     ', 'BRADESCO            ', '60746948301317', '000000161115914', 'Solicitação', 'Ativação', 'Ativação Corporativo SP', 'VANIA LEONOR PEREIRA PRADO', 'Solicitação', 'Validação Corporativo SP', 'TOP1', '2880', '14/03/2025 16:05:58', '17/03/2025 11:14:54', '14/03/2025 16:05:58', '17/03/2025 10:56:13', '', '', '', '', 'SDW - CONECT.HIBRADA + SDWAN', 'F105614', '', '', '', '', '0', '113667', 'GIBARRO', '538995', 'Z075273', '', ' Observações: OS : RITM0811599', '0', '10283162/25', '2', '0', '0', 'larissa 0 0 ', '', '', '', 'CNPJ', 'LUTL', 'Encaminhamento ', '', '1440', '60', '2880', '120', '0', '0,00', 'TKDSB002080', '', 'TAD', 'CEU', 'BA', 'CONDEUBA', '', 'F105614', 'Planejamento - Telco', 'OS :  RITM0811599', 'BLC ', ' TALKD ', ' <TKDSB002080>', '', '0,00', '', '', '', '', '', '', '', '', '', '', 'N', '', '', '', '', '', '', '', '', '', '']"
358020,"Esperava 91 colunas, encontrou 93","['OI', '10283162/25', 'Pendente       ', '', 'VES-3', 'BANCO BRADESCO S A                                     ', 'BRADESCO            ', '60746948301317', '000000161115914', 'Solicitação', 'Ativação', 'Ativação Corporativo SP', 'RAFAEL DOS SANTOS PINTO', 'Solicitação', 'PVT STAR 21 (CS)', 'TOP1', '2880', '14/03/2025 16:05:58', '17/03/2025 14:17:34', '17/03/2025 11:14:54', '17/03/2025 14:17:19', '', '', '', '', 'SDW - CONECT.HIBRADA + SDWAN', 'F105614', '', '', '', '', '0', '113667', 'GIBARRO', '538995', 'Z075273', '', 'Cir: 2468822', '0', '10283162/25', '2', '0', '0', 'larissa 0 0 ', '', '', '', 'CNPJ', 'LUTL', 'Encaminhamento ', '', '1440', '60', '2880', '120', '0', '0,00', 'TKDSB002080', '', 'TAD', 'CEU', 'BA', 'CONDEUBA', '', 'F105614', 'Planejamento - Telco', 'OS :  RITM0811599', 'BLC ', ' TALKD ', ' <TKDSB002080>', '', '0,00', '', '', '', '', '', '', '', '', '', '', 'N', '', '', '', '', '', '', '', '', '', '']"
358021,"Esperava 91 colunas, encontrou 93","['OI', '10283162/25', 'Pendente       ', '', 'VES-3', 'BANCO BRADESCO S A                                     ', 'BRADESCO            ', '60746948301317', '000000161115914', 'Solicitação', 'Ativação', 'Ativação Corporativo SP', 'ITP SISTEMA', 'Solicitação', 'PV Técnico EBT (CS)', 'TOP1', '2880', '14/03/2025 16:05:58', '17/03/2025 14:17:34', '17/03/2025 14:17:34', '17/03/2025 14:17:19', '', '', '', '', 'SDW - CONECT.HIBRADA + SDWAN', 'F105614', '', '', '', '', '0', '113667', 'GIBARRO', '538995', 'Z075273', '', 'Atribuição automática para CHR', '0', '10283162/25', '2', '0', '0', 'larissa 0 0 ', '', '', '', 'CNPJ', 'LUTL', 'Atribuição     ', '', '1440', '60', '2880', '120', '0', '0,00', 'TKDSB002080', '', 'TAD', 'CEU', 'BA', 'CONDEUBA', '', 'F105614', 'Planejamento - Telco', 'OS :  RITM0811599', 'BLC ', ' TALKD ', ' <TKDSB002080>', '', '0,00', '', '', '', '', '', '', '', '', '', '', 'N', '', '', '', '', '', '', '', '', '', '']"
358022,"Esperava 91 colunas, encontrou 93","['OI', '10283162/25', 'Pendente       ', '', 'VES-3', 'BANCO BRADESCO S A                                     ', 'BRADESCO            ', '60746948301317', '000000161115914', 'Solicitação', 'Ativação', 'Ativação Corporativo SP', 'FELIPE DE OLIVEIRA PAGNAN', 'Solicitação', 'PV Técnico EBT (CS)', 'TOP1', '2880', '14/03/2025 16:05:58', '21/03/2025 14:03:14', '17/03/2025 14:17:34', '17/03/2025 14:17:19', '', '', '', '', 'SDW - CONECT.HIBRADA + SDWAN', 'F105614', '', '', '', '', '0', '113667', 'GIBARRO', '538995', 'Z075273', '', 'Solicitação atribuída para o G', '0', '10283162/25', '2', '0', '0', 'larissa 0 0 ', '', '', '', 'CNPJ', 'LUTL', 'Atribuição     ', '', '1440', '60', '2880', '120', '0', '0,00', 'TKDSB002080', '', 'TAD', 'CEU', 'BA', 'CONDEUBA', '', 'F105614', 'Planejamento - Telco', 'OS :  RITM0811599', 'BLC ', ' TALKD ', ' <TKDSB002080>', '', '0,00', '', '', '', '', '', '', '', '', '', '', 'N', '', '', '', '', '', '', '', '', '', '']"
358023,"Esperava 91 colunas, encontrou 93","['OI', '10283162/25', 'Pendente       ', '', 'VES-3', 'BANCO BRADESCO S A                                     ', 'BRADESCO            ', '60746948301317', '000000161115914', 'Solicitação', 'Ativação', 'Ativação Corporativo SP', 'FELIPE DE OLIVEIRA PAGNAN', 'Solicitação', 'PV Técnico EBT (CS)', 'TOP1', '2880', '14/03/2025 16:05:58', '21/03/2025 14:03:57', '21/03/2025 14:03:14', '21/03/2025 14:03:41', '', '', '', '', 'SDW - CONECT.HIBRADA + SDWAN', 'F105614', '', '', '', '', '0', '113667', 'GIBARRO', '538995', 'Z075273', '', 'Cancelamento Definitivo,  Soli', '0', '10283162/25', '2', '0', '0', 'larissa 0 0 ', '', '', '', 'CNPJ', 'LUTL', 'Encaminhamento ', '', '1440', '60', '2880', '120', '0', '0,00', 'TKDSB002080', '', 'TAD', 'CEU', 'BA', 'CONDEUBA', '', 'F105614', 'Planejamento - Telco', 'OS :  RITM0811599', 'BLC ', ' TALKD ', ' <TKDSB002080>', '', '0,00', '', '', '', '', '', '', '', '', '', '', 'N', '', '', '', '', '', '', '', '', '', '']"
358024,"Esperava 91 colunas, encontrou 93","['OI', '10283162/25', 'Pendente       ', '', 'VES-3', 'BANCO BRADESCO S A                                     ', 'BRADESCO            ', '60746948301317', '000000161115914', 'Solicitação', 'Ativação', 'Ativação Corporativo SP', 'FELIPE DE OLIVEIRA PAGNAN', 'Solicitação', 'Cancelamento Centralizado', 'TOP1', '2880', '14/03/2025 16:05:58', '21/03/2025 14:08:55', '21/03/2025 14:03:57', '21/03/2025 14:04:06', '', '', '', '', 'SDW - CONECT.HIBRADA + SDWAN', 'F105614', '', '', '', '', '0', '113667', 'GIBARRO', '538995', 'Z075273', '', 'Prezados EC,  Solicitação: Can', '0', '10283162/25', '2', '0', '0', 'larissa 0 0 ', '', '', '', 'CNPJ', 'LUTL', 'Encaminhamento ', '', '1440', '60', '2880', '120', '0', '0,00', 'TKDSB002080', '', 'TAD', 'CEU', 'BA', 'CONDEUBA', '', 'F105614', 'Planejamento - Telco', 'OS :  RITM0811599', 'BLC ', ' TALKD ', ' <TKDSB002080>', '', '0,00', '', '', '', '', '', '', '', '', '', '', 'N', '', '', '', '', '', '', '', '', '', '']"
